Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Admission grade,Educational special needs,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Target
9773,1,1,140,132,0,1,1,1,18,0,6,6,5,12,0,0,6,6,6,12,0,1
9238,1,1,124,129,0,1,1,0,19,0,6,10,6,11,0,0,6,7,6,11,0,1
9085,1,1,110,105,0,0,1,0,34,2,6,13,3,11,0,0,6,8,2,11,0,0
9773,1,1,150,130,0,1,1,0,20,0,6,15,2,12,0,0,6,12,0,0,0,0
9500,1,1,123,119,0,1,1,0,20,0,7,8,0,0,1,0,7,7,0,0,0,0
9500,1,1,152,132,0,1,1,0,21,0,8,8,7,14,0,0,8,8,7,14,0,1
9003,1,39,130,130,0,1,1,0,19,0,6,9,6,12,0,0,6,14,4,13,0,1
9085,1,1,133,120,0,0,1,0,31,0,5,13,4,13,1,0,5,12,3,11,1,0
9670,1,1,133,150,0,1,1,0,21,0,6,8,6,14,0,0,6,9,5,14,0,1
9147,1,1,124,115,0,1,1,1,20,0,5,8,5,12,0,0,5,7,5,11,0,1
9500,1,6,119,119,0,1,1,0,22,0,7,7,6,12,0,0,7,7,6,12,0,1
9070,1,1,128,123,1,0,1,0,19,0,6,9,4,12,0,0,6,6,0,0,0,0
9130,1,1,133,120,0,0,1,0,41,0,5,5,0,0,1,0,5,5,0,0,5,0
9500,1,19,133,110,0,1,1,0,27,0,7,7,0,0,6,0,7,7,0,0,6,0
9500,1,1,145,131,0,1,0,0,19,0,7,7,7,13,0,0,8,8,7,13,0,0
9500,1,1,141,126,0,1,0,1,20,0,8,8,8,14,0,0,8,8,8,14,0,1
9500,1,6,118,118,0,1,0,1,19,0,7,7,6,13,0,0,7,7,6,13,0,1
9991,0,1,160,160,0,1,0,0,35,0,5,5,5,11,0,0,5,6,5,11,0,1
9773,1,1,111,115,0,1,0,0,22,0,6,7,6,13,0,0,6,7,6,15,0,1
9254,1,1,111,109,0,1,0,1,20,0,6,6,6,13,0,0,6,6,6,15,0,1
9670,1,1,123,113,0,0,0,0,18,0,6,7,4,11,0,0,6,9,4,10,0,0
9238,1,1,133,121,0,1,0,1,18,0,6,7,5,10,0,0,6,9,4,11,0,1
9500,1,3,140,140,0,1,0,0,30,0,8,8,7,15,0,0,8,8,7,15,0,1
9238,1,1,122,114,0,1,0,1,18,0,6,9,6,10,0,0,6,8,6,12,0,1
9254,1,1,128,120,0,1,0,1,20,0,6,6,6,14,0,0,6,7,5,15,0,2
9238,1,1,108,107,1,1,0,1,19,0,6,12,4,10,0,0,6,11,4,10,0,2
9085,1,1,139,136,0,1,0,0,19,0,5,7,5,13,1,0,5,7,5,13,0,1
9556,1,1,130,119,0,1,0,1,21,0,7,7,7,12,0,0,8,8,8,14,0,1
9853,1,1,133,106,0,1,0,0,21,0,7,7,7,13,0,0,7,8,6,12,0,2
9670,1,1,130,124,0,1,0,0,18,0,6,6,6,14,0,0,6,7,6,13,0,2
9147,1,1,143,133,0,1,0,1,18,0,5,11,4,14,0,0,5,7,4,12,0,1
9085,1,1,110,110,0,0,0,0,35,0,5,14,1,12,2,0,5,11,2,10,1,0
9500,1,1,120,114,0,1,0,0,21,0,7,11,4,13,0,0,7,9,5,13,0,2
9500,1,1,140,130,0,1,1,1,18,0,7,7,6,13,0,0,7,7,6,13,0,1
9070,1,1,125,122,0,1,1,0,22,0,6,6,1,11,0,0,6,6,0,0,0,2
9500,1,1,134,133,0,1,1,1,20,0,7,8,7,11,0,0,8,8,8,12,0,1
9254,1,1,130,120,0,1,0,0,34,0,6,7,5,12,0,0,6,8,5,12,0,1
9147,1,3,120,120,0,1,0,0,33,3,8,9,5,12,2,2,7,13,5,11,0,2
9500,1,1,142,137,0,1,0,1,22,0,7,7,6,13,0,0,7,7,6,13,0,1
9254,1,1,127,123,0,1,0,1,20,0,6,11,4,11,0,0,6,12,3,11,0,2
9147,1,1,140,131,0,1,0,0,35,0,5,6,4,14,0,0,5,10,4,11,0,2
9147,1,1,140,130,0,0,0,0,39,0,5,12,3,10,2,0,5,15,3,10,0,0
9500,1,1,142,128,0,0,0,0,19,0,7,14,0,0,0,0,8,0,0,0,0,0
9254,1,1,120,95,0,1,0,1,36,0,6,10,6,11,0,0,6,14,3,11,0,1
9500,1,1,124,116,0,1,0,1,21,0,8,8,7,13,0,0,8,8,7,13,0,1
9238,1,1,157,136,0,1,0,0,22,0,6,11,4,12,1,0,6,13,3,13,0,2
9238,1,1,126,107,0,1,0,1,42,0,6,8,6,13,0,0,6,7,6,15,0,1
9119,1,1,110,108,0,1,0,0,34,0,5,5,0,0,0,0,5,6,0,0,0,0
9773,1,1,144,130,0,1,0,0,20,0,6,9,6,11,0,0,6,8,5,11,0,2
8014,0,39,160,155,0,1,0,0,33,3,6,7,6,15,0,2,6,7,6,15,0,1
9254,1,1,105,106,0,1,0,0,20,0,6,8,5,11,0,0,6,9,5,11,0,1
9670,1,1,130,128,0,1,0,0,19,0,5,8,4,12,0,0,5,7,4,12,2,1
9991,0,3,140,140,0,1,0,0,34,4,10,25,5,12,0,3,9,18,8,12,0,0
9147,1,1,138,145,0,1,0,0,18,0,5,6,5,13,0,0,5,5,5,14,0,1
8014,0,1,120,113,0,1,0,1,24,0,6,11,4,12,0,0,6,7,6,13,0,1
9853,1,1,135,137,0,1,0,0,18,0,6,6,6,13,0,0,6,7,6,12,0,1
9670,1,1,119,119,0,1,0,0,20,0,5,6,3,13,0,0,5,7,3,13,1,2
9500,1,1,121,120,0,1,0,0,21,0,8,8,7,12,0,0,8,8,7,12,0,1
9238,1,1,126,125,0,1,0,1,19,0,6,8,6,11,0,0,6,13,3,11,0,1
9500,1,1,132,125,0,1,0,1,19,0,7,8,6,13,0,0,8,8,8,12,0,1
9238,1,1,128,124,0,1,0,1,18,0,6,10,4,12,0,0,6,8,6,12,0,1
8014,0,1,160,126,0,1,0,1,38,4,9,13,8,12,0,2,7,9,7,13,0,1
171,1,1,125,136,0,1,1,0,21,6,12,12,11,11,0,4,11,18,9,11,1,2
9147,1,1,127,124,0,1,1,0,23,0,5,6,1,10,0,0,5,5,0,0,0,2
9500,1,1,147,138,0,1,0,0,19,0,8,8,8,14,0,0,8,8,8,14,0,1
9773,1,1,130,122,0,0,0,0,18,0,6,8,6,14,0,0,6,6,5,12,0,0
171,1,1,134,126,0,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1
9003,1,1,140,135,0,1,0,0,24,0,6,10,5,11,0,0,6,13,4,11,0,2
9773,1,1,151,146,0,1,0,1,18,0,6,6,6,13,0,0,6,6,6,14,0,1
9130,1,1,132,121,0,1,0,0,18,0,6,8,6,14,0,0,6,9,6,12,0,1
9991,0,40,130,130,0,1,0,0,26,5,10,13,8,12,0,5,10,12,10,13,0,1
9147,1,1,126,115,0,1,0,0,19,0,5,13,1,10,0,0,5,8,2,10,0,2
9670,1,1,119,115,0,1,0,1,19,0,6,10,0,0,0,0,6,6,0,0,0,0
9254,1,1,123,125,0,1,0,0,19,0,6,12,4,11,0,0,6,6,4,12,0,2
9130,1,1,106,108,0,1,0,0,20,0,5,10,2,12,2,0,5,9,4,11,0,0
9254,1,1,121,125,0,1,0,0,22,0,6,10,4,10,0,0,6,12,2,13,0,2
9500,1,1,138,128,0,1,0,0,19,0,7,7,7,14,0,0,8,9,8,15,0,1
9500,1,1,118,113,0,1,0,0,20,0,7,7,7,14,0,0,8,8,8,15,0,1
9147,1,1,120,124,0,1,0,0,36,0,5,8,3,11,0,0,5,12,4,13,0,2
9853,1,19,133,116,0,1,0,0,29,0,7,14,0,0,0,0,6,6,0,0,0,0
9238,1,1,141,124,0,1,0,0,19,0,6,10,6,12,0,0,6,12,4,11,0,1
9147,1,1,180,140,0,0,0,0,24,0,5,0,0,0,0,0,5,0,0,0,0,0
9003,1,1,180,179,0,0,0,0,27,0,6,6,0,0,0,0,6,7,0,0,0,0
9773,1,1,115,116,0,1,0,1,18,0,6,7,6,13,0,0,6,7,6,14,0,1
171,1,1,142,139,0,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1
9556,1,1,135,129,0,1,0,0,21,0,7,0,0,0,0,0,7,0,0,0,0,0
9670,1,1,150,135,0,1,0,1,43,0,6,8,5,11,0,0,6,9,5,13,0,1
9147,1,1,153,147,0,1,0,1,18,0,5,9,5,13,0,0,5,13,5,14,5,1
9085,1,1,153,138,0,1,0,1,21,0,6,7,6,13,0,0,6,6,3,15,0,0
9147,1,3,150,150,0,1,0,0,26,0,5,5,0,0,0,0,5,0,0,0,0,0
9500,1,1,144,130,0,1,0,1,19,0,8,8,7,14,0,0,8,8,7,14,0,1
9085,1,1,130,122,0,1,0,0,18,0,5,5,5,13,0,0,5,5,5,12,0,1
9773,1,1,125,119,0,1,0,0,22,0,6,13,2,12,0,0,6,14,1,10,0,0
9500,1,19,133,111,0,1,0,0,27,0,7,0,0,0,0,0,8,0,0,0,0,0
9147,1,1,133,125,0,1,0,0,18,0,5,6,5,12,1,0,5,6,5,12,0,1
9085,1,1,140,129,0,1,0,0,19,0,5,11,4,13,2,0,5,9,4,12,0,1
9500,1,1,133,131,0,1,0,0,18,0,7,7,7,13,0,0,8,8,8,15,0,1
9085,1,1,154,141,0,1,0,1,19,0,6,8,6,15,0,0,6,9,6,14,0,1
9085,1,1,133,120,0,0,0,0,32,0,6,0,0,0,0,0,6,0,0,0,0,0
9500,1,1,168,133,0,1,0,0,23,20,26,27,26,15,0,14,17,17,17,15,0,1
9500,1,1,132,127,0,1,0,0,20,0,7,7,6,13,0,0,7,7,6,13,0,1
171,1,1,133,131,0,1,0,0,20,6,12,12,12,13,0,4,11,16,10,13,0,1
9238,1,1,120,114,0,0,0,0,19,0,6,10,5,11,0,0,6,13,2,10,0,0
9500,1,1,150,132,0,1,0,1,18,0,8,8,8,13,0,0,8,8,8,13,0,1
9003,1,39,140,140,0,1,0,0,21,0,6,12,3,10,2,0,6,12,4,12,0,0
9500,1,1,103,108,0,1,0,1,20,0,7,14,0,0,0,0,7,15,0,0,0,2
9085,1,39,150,150,0,1,0,0,22,1,6,9,6,13,0,1,6,18,3,12,0,1
9991,0,39,160,160,0,1,0,0,26,0,5,5,5,12,0,0,5,7,5,11,0,1
9070,1,1,131,131,0,1,0,0,20,0,6,6,6,12,0,0,6,7,5,13,0,1
9500,1,1,114,112,0,1,0,0,19,0,7,10,6,11,0,0,8,10,7,13,0,1
9991,0,1,120,111,0,1,0,0,31,0,5,8,4,11,0,0,5,6,5,11,0,1
9500,1,1,140,127,0,1,0,1,20,0,7,9,7,12,0,0,8,10,8,11,0,1
9085,1,1,130,120,0,1,0,0,20,0,5,9,4,12,0,0,5,10,5,13,1,1
9500,1,1,121,118,0,1,0,0,21,0,7,7,7,14,0,0,8,9,8,14,0,1
9500,1,1,130,119,0,1,0,0,18,0,7,7,7,13,0,0,8,8,8,12,0,1
9500,1,1,141,127,0,1,0,1,19,0,7,7,6,13,0,0,7,7,6,13,0,1
9853,1,1,131,127,0,1,0,1,18,0,7,7,7,14,0,0,7,7,7,15,0,1
9773,1,38,133,133,0,1,0,0,40,0,6,8,5,13,0,0,6,7,5,12,0,2
9238,1,1,117,114,0,1,0,1,18,0,6,7,6,12,0,0,6,6,6,13,0,1
9085,1,1,151,144,0,1,0,0,18,0,6,7,6,15,0,0,6,6,6,14,0,1
9500,1,1,131,125,0,1,0,0,19,0,7,13,5,12,0,0,8,14,7,12,0,1
9238,1,1,145,145,0,1,0,1,19,0,6,7,6,12,0,0,6,6,6,13,0,1
9003,1,1,135,138,0,0,0,0,28,0,6,6,0,0,0,0,6,7,0,0,0,0
9070,1,1,119,124,0,1,0,0,20,0,6,6,6,12,0,0,6,6,6,12,0,1
9773,1,1,122,130,0,1,0,0,18,0,6,14,4,11,0,0,6,9,5,13,0,1
9500,1,1,155,140,0,1,0,0,18,0,7,7,6,15,0,0,7,7,6,15,0,1
9085,1,1,123,124,0,1,0,1,20,0,5,13,5,14,2,0,5,10,3,12,1,1
9238,1,1,130,118,0,1,0,0,28,15,16,16,13,12,0,13,13,13,11,12,0,1
9853,1,1,133,128,0,1,0,0,23,11,16,17,16,14,0,6,10,12,9,14,0,1
9853,1,1,114,109,0,1,0,0,19,0,7,10,4,10,0,0,7,7,2,10,0,0
9238,1,1,137,131,0,1,0,1,18,0,6,8,6,12,0,0,6,6,6,12,0,1
9773,1,1,161,137,0,0,0,1,20,0,6,6,6,12,0,0,6,7,5,11,0,1
171,1,1,133,128,0,1,0,0,20,5,12,13,12,11,0,3,11,18,9,12,0,1
9991,0,1,133,126,0,1,0,0,27,0,5,5,2,10,0,0,5,5,0,0,0,0
9853,1,1,128,120,0,1,0,0,18,0,6,11,3,12,0,0,6,13,2,12,0,0
9556,1,19,133,123,0,1,0,1,37,0,7,10,7,10,0,0,8,11,8,12,0,1
9500,1,40,130,130,0,0,0,0,42,2,7,10,5,12,0,3,7,11,3,14,0,0
9500,1,1,147,141,0,1,0,0,20,0,7,9,6,13,0,0,8,8,8,14,0,0
9119,1,1,140,140,0,0,1,0,34,0,5,5,0,0,0,0,5,5,0,0,0,0
9119,1,1,140,133,0,1,1,0,22,0,5,0,0,0,0,0,5,0,0,0,0,0
9254,1,19,133,123,0,1,1,0,39,0,6,6,6,13,0,0,6,6,6,13,0,1
9500,1,1,141,136,0,1,1,1,18,0,7,7,6,13,0,0,7,7,6,13,0,1
9070,1,1,128,123,0,1,1,1,21,0,6,6,6,13,0,0,6,8,6,13,0,1
9085,1,1,150,112,0,1,1,0,34,0,6,0,0,0,0,0,6,0,0,0,0,0
9003,1,39,160,160,0,1,1,1,22,0,6,8,6,13,0,0,6,10,6,13,0,1
9003,1,1,133,110,0,1,1,0,31,0,6,15,3,14,0,0,6,20,0,0,0,0
9853,1,1,128,116,0,0,1,0,19,0,6,10,4,12,0,0,6,12,0,0,0,0
9254,1,1,114,109,0,1,1,0,19,0,5,5,0,0,0,0,5,10,0,0,0,0
9556,1,19,133,100,0,1,1,0,31,0,7,7,0,0,0,0,7,7,0,0,0,0
9147,1,1,126,117,0,1,0,0,19,0,5,15,3,10,0,0,5,6,3,10,0,2
9670,1,1,133,130,0,1,0,0,30,0,6,0,0,0,0,0,6,0,0,0,0,0
9500,1,1,129,137,0,1,0,1,20,2,7,7,7,16,0,0,8,9,8,15,0,1
9500,1,1,140,136,0,1,0,1,18,0,7,7,7,14,0,0,8,9,8,14,0,1
9991,0,1,133,138,0,1,0,0,31,0,5,7,3,10,0,0,5,6,3,12,0,0
9254,1,1,134,124,0,1,0,0,19,0,6,11,3,12,0,0,6,11,4,11,0,0
8014,0,1,133,140,0,1,0,1,43,0,6,6,0,0,0,0,5,5,0,0,0,0
9254,1,1,132,122,0,1,0,1,20,0,6,6,6,13,0,0,6,6,6,14,0,1
9500,1,1,131,129,0,1,0,1,19,0,8,8,8,13,0,0,8,8,8,13,0,1
9670,1,1,133,155,0,1,0,0,22,0,5,6,3,11,0,0,5,5,0,0,0,0
8014,0,1,133,100,0,1,0,0,26,2,8,11,7,12,0,2,7,7,7,12,0,1
9147,1,1,160,137,0,1,0,1,19,0,5,6,5,12,0,0,5,8,5,11,0,1
9500,1,3,120,120,0,1,0,0,29,0,8,8,6,12,1,0,8,8,6,12,1,0
9556,1,1,114,114,0,1,0,0,20,0,7,14,0,0,6,0,7,12,2,11,0,2
9991,0,1,140,139,0,1,0,1,38,0,5,8,5,11,0,0,5,7,5,11,0,2
9003,1,1,100,110,0,1,0,0,41,8,12,17,12,11,0,3,12,22,9,12,0,1
9500,1,1,139,128,0,1,0,0,19,0,8,10,6,13,0,0,8,10,6,13,0,0
9070,1,1,136,132,0,1,0,0,19,0,6,6,6,13,0,0,6,8,6,13,0,1
9500,1,3,130,130,0,1,0,0,43,0,7,7,3,13,1,0,7,7,0,0,0,0
9130,1,1,145,129,0,1,0,0,19,0,5,5,5,11,0,0,5,5,5,13,0,1
171,1,1,133,128,0,1,1,1,19,6,12,12,12,13,0,4,11,15,10,12,0,2
9500,1,1,146,130,0,1,1,0,18,0,8,8,8,13,0,0,8,8,8,13,0,1
171,1,1,159,162,0,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
8014,0,19,133,130,0,1,1,0,38,0,6,0,0,0,0,0,6,0,0,0,0,0
9130,1,2,110,110,0,1,1,0,37,0,6,9,0,0,0,0,6,6,0,0,0,0
9670,1,1,120,142,0,1,0,1,26,0,6,6,6,13,0,0,6,10,5,14,0,1
9238,1,1,130,122,0,1,0,1,21,0,6,8,1,10,0,0,6,13,5,11,0,2
9085,1,1,158,153,0,1,0,1,18,0,6,7,6,15,0,0,6,8,6,15,0,1
9853,1,1,122,112,0,1,0,0,18,0,7,9,7,11,0,0,7,7,7,11,0,1
9085,1,1,140,124,0,1,0,0,18,0,5,12,5,14,2,0,5,5,5,13,0,1
9238,1,1,136,129,0,1,0,0,19,0,6,6,6,12,0,0,6,7,6,13,0,1
9773,1,1,111,110,0,1,0,0,18,0,6,6,5,12,0,0,6,8,6,12,0,1
9500,1,1,145,136,0,1,0,0,18,0,8,12,7,12,0,0,8,12,7,12,0,2
9238,1,1,133,146,0,1,0,1,19,0,6,6,6,12,0,0,6,7,6,13,0,1
9500,1,1,140,129,0,1,0,0,19,0,7,0,0,0,0,0,8,0,0,0,0,0
9254,1,1,140,140,0,1,0,1,18,0,6,7,6,12,0,0,6,10,4,13,0,1
9500,1,1,156,135,0,1,0,0,18,0,8,8,7,13,0,0,8,8,7,13,0,1
9500,1,1,132,122,0,1,0,1,20,0,8,8,7,13,0,0,8,8,7,13,0,1
9556,1,42,140,140,0,1,0,1,22,1,7,10,6,13,0,2,8,10,7,12,0,1
9130,1,1,164,163,0,1,0,0,18,0,6,0,0,0,0,0,6,0,0,0,0,0
9254,1,1,113,107,0,1,0,1,19,0,6,6,6,12,0,0,6,6,6,12,0,1
9254,1,1,122,114,0,0,0,1,20,0,6,12,4,11,0,0,6,12,3,11,0,0
9070,1,1,150,140,0,1,0,0,19,1,6,6,5,12,0,0,6,8,6,12,0,2
9773,1,1,135,126,1,1,0,1,20,0,6,6,6,14,0,0,6,7,6,14,0,1
9085,1,1,133,110,0,1,0,0,28,0,6,15,4,12,0,0,6,14,4,12,0,0
9085,1,1,122,126,0,1,0,0,19,0,6,8,6,14,0,0,6,18,3,12,0,1
9003,1,39,140,140,0,1,0,0,22,0,6,10,6,12,0,0,6,12,4,13,0,2
9085,1,1,138,123,0,1,0,0,19,1,6,14,6,15,0,0,6,9,6,12,0,1
9773,1,1,130,157,0,0,0,0,18,0,6,0,0,0,0,0,6,0,0,0,0,0
9130,1,1,157,149,0,1,0,0,18,0,6,6,6,15,0,0,6,6,6,14,0,1
9130,1,1,140,140,0,1,0,0,22,0,5,11,4,12,0,0,5,9,5,13,0,1
9085,1,42,170,170,0,1,0,0,20,7,11,13,11,15,0,4,9,9,9,15,0,1
9991,0,1,150,130,0,1,0,1,24,0,5,7,5,12,0,0,5,9,5,12,1,1
171,1,1,146,135,0,1,0,0,22,12,17,19,12,11,0,10,17,22,11,11,0,2
8014,0,1,120,118,0,1,0,0,20,2,6,6,6,12,0,0,6,7,5,14,0,2
9556,1,1,118,116,0,1,0,1,20,0,7,10,7,11,0,0,8,10,8,11,0,1
8014,0,3,120,120,0,0,0,0,35,0,6,0,0,0,0,0,6,0,0,0,0,0
9670,1,1,154,154,0,1,0,1,18,0,5,6,5,11,0,0,5,5,5,12,0,1
9238,1,1,139,132,0,1,0,0,19,0,6,7,6,11,0,0,6,9,6,11,0,1
9500,1,1,136,130,0,1,0,0,18,0,7,7,7,14,0,0,8,9,8,14,0,1
9254,1,1,130,122,0,1,0,0,18,0,6,10,4,11,0,0,6,13,4,10,0,0
9238,1,19,133,130,0,1,0,0,31,0,6,6,6,13,0,0,6,8,6,13,0,2
9238,1,1,133,123,0,1,0,1,19,0,6,7,6,13,0,0,6,7,6,14,0,1
9500,1,1,143,116,0,1,0,1,20,0,7,10,7,12,0,0,8,8,8,13,0,1
9085,1,1,117,111,0,1,0,0,21,0,6,0,0,0,0,0,6,0,0,0,0,0
9500,1,1,145,136,0,1,0,1,18,0,8,8,7,13,0,0,8,8,7,13,0,1
9070,1,1,134,129,0,1,0,0,18,0,6,7,2,11,0,0,6,0,0,0,0,0
9991,0,1,170,134,0,1,0,0,33,0,5,5,5,12,0,0,5,6,5,15,0,1
9670,1,1,143,131,0,1,0,1,18,0,6,8,6,13,0,0,6,6,5,12,0,2
171,1,1,140,126,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0
9085,1,1,131,130,0,1,0,0,21,0,5,9,2,11,0,0,5,13,4,11,1,2
9254,1,1,115,109,0,1,0,0,19,0,6,8,4,11,0,0,6,8,4,12,0,2
9991,0,3,130,133,0,1,0,0,28,0,5,7,5,13,0,0,5,7,5,13,0,1
9147,1,1,130,109,0,0,0,0,29,0,4,4,0,0,0,0,5,0,0,0,0,0
9130,1,39,160,160,0,0,0,0,36,2,6,9,6,12,0,1,6,8,3,14,0,0
8014,0,19,133,106,0,1,0,1,32,0,6,7,6,12,0,0,6,7,6,13,0,1
9500,1,1,130,120,0,1,0,1,25,0,8,11,7,13,3,0,8,11,7,13,3,2
9991,0,1,140,107,0,1,0,0,33,8,10,15,8,10,0,7,10,13,9,10,0,2
8014,0,14,133,100,0,0,0,0,34,3,7,13,3,12,0,2,7,15,1,13,1,0
8014,0,1,150,112,0,1,0,0,33,0,6,10,5,11,0,1,6,7,6,11,0,1
9991,0,1,140,135,0,0,0,0,29,0,5,15,2,13,0,0,5,12,3,12,3,0
9500,1,1,145,145,0,1,0,0,18,0,7,7,6,13,0,0,8,16,0,0,1,0
9773,1,1,126,119,0,1,0,1,18,0,6,6,6,12,0,0,6,7,6,12,0,1
9238,1,3,130,130,0,1,0,0,38,0,6,17,4,13,0,0,6,15,6,14,0,1
9500,1,1,135,126,0,1,0,1,19,0,7,7,6,15,0,0,7,7,6,15,0,1
8014,0,19,133,113,0,1,0,1,39,0,6,6,6,13,0,0,6,6,6,15,0,1
9991,0,3,120,120,0,1,0,0,37,7,14,21,12,11,0,11,12,15,11,11,0,1
9556,1,1,120,111,0,1,0,0,32,0,7,7,0,0,0,0,8,8,0,0,0,0
9238,1,1,147,130,0,1,0,0,18,0,1,1,0,0,1,0,6,0,0,0,0,0
9556,1,1,149,140,1,1,0,0,20,1,7,9,7,12,0,0,8,8,8,12,0,2
9070,1,1,124,113,0,1,0,0,20,0,6,6,6,11,0,0,6,6,6,12,0,1
9085,1,1,133,99,0,1,0,1,23,0,6,6,6,14,0,0,6,8,6,12,0,1
9147,1,1,125,124,0,1,0,0,19,0,5,5,5,11,0,0,5,11,4,11,0,2
9238,1,1,141,138,0,1,0,0,18,0,6,9,6,13,0,0,6,6,6,14,0,1
9147,1,1,131,130,0,1,1,0,19,0,5,5,5,12,0,0,5,10,5,11,0,1
9773,1,1,118,120,0,1,0,0,20,0,6,9,4,13,0,0,6,11,5,11,0,1
9500,1,1,129,127,0,1,0,0,19,0,8,10,6,13,1,0,8,10,6,13,1,0
9500,1,1,136,126,0,1,0,0,19,0,8,8,7,15,0,0,8,8,7,15,0,1
9238,1,1,134,126,0,1,0,0,18,0,6,10,4,11,0,0,6,8,5,11,0,1
9500,1,1,153,138,0,1,0,1,20,0,8,8,7,15,0,0,8,8,7,15,0,1
9500,1,1,119,119,0,1,0,0,20,0,7,7,7,13,0,0,8,8,8,15,0,1
9500,1,1,140,101,0,1,0,0,24,0,8,11,7,12,0,0,8,11,7,12,0,1
9556,1,1,133,101,0,1,0,0,24,0,7,0,0,0,0,0,7,0,0,0,0,0
9773,1,1,130,126,0,1,0,0,20,0,6,6,6,14,0,0,6,6,6,15,0,1
9070,1,1,128,129,0,1,0,0,20,0,6,6,6,11,0,0,6,6,3,13,0,2
9085,1,1,145,138,0,0,0,0,18,0,6,7,6,14,0,0,6,8,6,12,0,2
9500,1,1,146,129,0,1,0,0,18,0,8,8,7,14,0,0,8,8,7,14,0,1
9085,1,1,119,113,0,1,0,0,21,0,5,6,5,12,0,0,5,5,5,13,0,1
9853,1,1,160,144,0,1,0,0,18,0,6,10,4,13,0,0,6,9,5,13,0,1
9500,1,1,144,141,0,1,0,1,19,0,8,8,7,12,0,0,8,8,7,12,0,1
9085,1,40,130,130,0,1,0,0,22,0,6,7,6,17,0,0,6,7,6,16,0,1
9238,1,1,122,117,0,1,0,0,19,0,6,7,5,10,0,0,6,9,6,10,0,1
9500,1,1,153,131,0,1,0,0,18,0,7,7,6,14,0,0,7,7,6,14,0,1
9085,1,1,147,133,0,1,0,1,19,0,5,10,2,13,0,0,5,11,5,11,1,2
9500,1,1,121,115,0,1,0,1,24,0,8,8,7,11,0,0,8,8,7,11,0,2
9085,1,1,134,129,0,1,0,0,19,0,5,7,3,12,0,0,5,7,4,13,0,2
8014,0,1,133,135,0,1,0,0,34,0,6,7,6,12,0,0,6,6,6,11,0,1
9085,1,1,118,112,0,1,0,0,19,0,12,22,6,15,0,0,10,13,6,13,0,1
9500,1,1,137,130,0,1,0,1,18,0,7,7,6,12,0,0,7,7,6,12,0,1
9500,1,1,143,131,0,1,0,1,19,0,7,10,7,14,0,0,8,8,8,14,0,1
9500,1,1,123,140,0,1,0,0,25,0,8,8,7,12,0,0,8,8,7,12,0,1
9085,1,39,140,140,0,1,0,0,21,7,12,18,8,12,0,4,12,27,8,12,0,2
9254,1,1,118,114,0,1,0,0,18,0,6,10,5,12,0,0,6,10,5,11,0,2
9238,1,1,142,127,0,1,0,1,18,0,6,12,4,11,0,0,6,9,6,11,0,1
8014,0,1,115,115,0,1,0,0,28,0,6,8,5,12,0,0,6,8,5,11,0,1
9500,1,1,131,118,0,1,0,1,18,0,8,8,7,11,0,0,8,8,7,11,0,1
9254,1,1,130,125,0,1,0,0,41,0,6,8,6,12,0,0,6,10,5,13,0,1
9853,1,1,133,111,0,1,0,0,18,0,6,11,3,12,0,0,6,11,4,13,0,0
9238,1,1,134,124,0,1,0,1,21,0,6,11,4,11,0,0,6,12,4,11,0,1
9238,1,40,130,130,0,1,0,0,41,0,6,0,0,0,0,0,6,0,0,0,0,0
9070,1,3,133,120,0,1,0,0,32,0,3,3,2,16,0,0,3,3,1,16,0,0
8014,0,12,114,110,0,1,0,0,29,0,6,10,6,11,0,0,6,7,6,11,0,1
9556,1,1,130,113,0,1,0,0,24,0,7,15,5,12,0,0,8,14,7,12,0,2
9556,1,1,128,123,0,1,0,0,22,0,7,14,6,10,1,0,8,10,8,11,0,2
9238,1,1,133,101,0,1,0,0,21,0,6,0,0,0,0,0,6,0,0,0,0,0
9500,1,19,133,120,0,1,0,0,39,0,7,12,4,12,0,0,7,13,4,12,0,0
9085,1,1,140,154,0,0,0,1,44,0,6,12,4,12,0,0,6,15,2,10,0,2
9147,1,1,117,120,0,1,0,0,20,0,5,9,2,10,0,0,5,10,2,11,0,2
9500,1,1,139,146,0,1,0,0,21,11,14,26,12,13,1,11,14,26,12,13,1,1
9773,1,1,159,160,0,1,0,0,18,0,6,6,6,15,0,0,6,7,6,14,0,1
9003,1,1,140,150,0,1,0,0,34,0,6,10,5,13,0,0,6,13,5,12,0,1
9085,1,1,140,135,0,1,0,0,18,0,5,6,5,13,0,0,5,7,4,14,0,1
171,1,1,135,143,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2
